Recency,Frequency,Monetary,Monetary_log,Monetary_raw,Cluster,PCA1,PCA2
31,2,438.88,6.086501962442734,438.88,2,-61.44456266589844,-3.1636410469465104
141,3,108.24000000000001,4.693547296605504,108.24000000000001,0,48.524089326089225,-0.18625075716674377
23,4,690.79,6.539282441353783,690.79,2,-69.48235576975638,-1.2912152044766945
22,6,2267.2400000000002,7.726759479354911,2267.2400000000002,2,-70.52529783422462,0.7538603538703796
5,6,2509.1100000000006,7.828081855866751,5218.74,2,-87.52270432775178,0.44152403855601197
67,5,1643.83,7.405392314394123,1643.83,2,-25.51344143487151,0.5794028987602786
12,6,772.77,6.651274671806913,772.77,2,-80.51780594312412,0.505747742103031
84,1,13.3,2.6602595372658615,13.3,2,-8.41785735757297,-3.3645295868712
31,7,809.37,6.697490933493093,809.37,2,-61.539984860848165,1.8620890927484801
67,3,529.47,6.2737634060308745,529.47,2,-25.470609035041846,-1.4812155931671835
187,2,208.78,5.346059362533458,208.78,0,94.5306428836554,-0.2867561691724214
38,2,399.96,5.993861671707704,399.96,2,-54.44536293559559,-3.037920266365281
15,3,326.26,5.790754962000749,326.26,2,-77.45850808654583,-2.481574867033087
35,1,167.58,5.127410414569336,167.58,2,-57.42181485130343,-4.141414902281388
195,3,1273.84,7.150575959521895,1273.84,0,102.50124465560786,0.9635022456096181
2,5,615.9300000000001,6.424755565281195,615.9300000000001,2,-90.49633429302924,-0.6924236996388373
1,5,367.99,5.9107695434023055,367.99,2,-91.49344876580948,-0.7402892718538405
367,1,126.03,4.844423279035369,126.03,1,274.5186220497811,2.054519106170277
65,1,175.12,5.171165580887553,175.12,2,-27.427561455498235,-3.577608959760865
299,2,154.23000000000002,5.044907888038352,154.23000000000002,1,206.51163044520928,1.7917713358891971
26,3,441.54,6.092530855842785,441.54,2,-66.46211705587646,-2.2586384583879013
8,6,811.56,6.700189757631246,811.56,2,-84.51732750433604,0.4336791439432446
17,3,753.9,6.626585290145579,753.9,2,-75.46326919572194,-2.3967425555773083
116,1,1094.69,6.999139580783956,1094.69,0,23.55345200540836,-2.51967015636103
29,1,326.8,5.792403666309729,326.8,2,-63.42420690016244,-4.215959369308978
4,14,2509.1100000000006,7.828081855866751,2628.53,2,-88.67005753333811,8.408530167144987
5,7,2036.51,7.619483753078434,2036.51,2,-87.5400500201699,1.4279063679486308
82,4,332.58000000000004,5.809882716649027,332.58000000000004,2,-10.48937120588036,-0.22865161772265896
29,5,733.21,6.598795091236936,733.21,2,-63.502214043039004,-0.17736005431911028
72,1,213.72,5.369334853783317,213.72,2,-20.42989029352529,-3.4353926209339454
4,8,1136.41,7.036509026815763,1136.41,2,-88.55524400753798,2.374342173366186
29,11,1691.08,7.433713820372319,1691.08,2,-63.61725540581007,5.859286644086275
290,1,53.44,3.9970991777832654,53.44,1,197.53723511316775,0.5657247768840623
36,1,113.86,4.74371399543615,113.86,2,-56.41998193346065,-4.144468470437737
9,5,305.63,5.725641809009095,305.63,2,-83.49394678540304,-0.6011038453900488
24,2,498.18,6.212966752150066,498.18,2,-68.44394018628927,-3.287443204268028
277,1,121.9,4.811371016571989,121.9,1,184.53534562885164,0.36867221700156083
50,6,923.52,6.829274683908488,923.52,2,-42.525729269653205,1.226854846115467
156,11,1592.8,7.373876380963647,1592.8,0,63.35970544037259,8.232164189647563
61,1,145.93,4.989956282887855,145.93,2,-31.425873424973666,-3.6627308775217293
12,17,2509.1100000000006,7.828081855866751,5265.91,2,-80.72685504073783,11.55286042182333
21,3,681.39,6.525601341908314,681.39,2,-71.4634739474515,-2.3276274536574526
371,1,33.45,3.539508997459668,33.45,1,278.524745459189,2.0553438028868474
276,2,139.85,4.947695494322382,139.85,1,183.51637082365465,1.355908750454799
80,17,1867.22,7.532741384873362,1867.22,2,-12.737806986456803,12.80844230985864
4,7,1211.81,7.1006952602367,1211.81,2,-88.53713924995289,1.3797683857120946
26,3,292.17,5.68075264554151,292.17,2,-66.45995264586409,-2.2819957076046236
5,21,2509.1100000000006,7.828081855866751,4190.9,2,-87.79933637672723,15.414743281106043
53,1,133.73000000000002,4.903272775767756,133.73000000000002,2,-39.42394669701748,-3.81733422253757
1,2,452.36,6.116686511861364,452.36,2,-91.43920470747715,-3.723252915268169
55,2,786.38,6.66871097813625,786.38,2,-37.45203619597441,-2.681557251774773
26,1,246.11,5.509833581621267,246.11,2,-66.42216997900786,-4.288119962828313
9,4,1712.49,7.4462875052894635,1712.49,2,-83.48454879606554,-1.50171846880595
52,3,2509.1100000000006,7.828081855866751,2879.89,2,-40.47602061638397,-1.6737121737149865
13,9,1504.19,7.316674415061816,1504.19,2,-79.57681374880408,3.5568457863553107
212,3,431.18,6.0688421681293265,431.18,0,119.5038044385261,1.2202267942510145
22,19,2509.1100000000006,7.828081855866751,4126.04,2,-70.76557818594037,13.736397661873765
236,1,339.48,5.830356386713225,339.48,1,143.5375289602576,-0.3406708218024139
139,3,212.9,5.36550861608836,212.9,0,46.52092510250837,-0.18555677218550226
4,6,674.72,6.515778789054528,674.72,2,-88.51562264502434,0.3483756181815041
57,3,741.3000000000001,6.609753474123501,741.3000000000001,2,-35.470536211479704,-1.6492652739470985
135,3,1125.06,7.026480093248018,1125.06,0,42.51293016677921,-0.16618487655063063
109,2,101.75999999999999,4.632396172241683,101.75999999999999,0,16.548737278821577,-1.7866796663755498
30,1,20.8,3.0819099697950434,20.8,2,-62.410143749641136,-4.350995598337127
1,7,1026.71,6.935088305049776,1026.71,2,-91.53571711647342,1.3142422786628813
185,4,373.87,5.926579299200965,373.87,0,92.4910750258227,1.705180228852151
18,1,225.04,5.420711974761643,225.04,2,-74.42023043578521,-4.442861603902096
239,2,376.84000000000003,5.934470825587862,376.84000000000003,1,146.5179879103373,0.7195818683141795
87,1,117.35000000000001,4.773646335959993,117.35000000000001,2,-5.429517512612875,-3.1885197823217726
39,3,488.6,6.193588731198116,488.6,2,-53.46503877513632,-2.009665753840408
116,1,234.17,5.46030865686874,234.17,0,23.561540488421187,-2.6069570901839465
187,1,110.55000000000001,4.714472920878541,110.55000000000001,0,94.5524047977063,-1.320796192201236
227,1,117.4,4.774068722449905,117.4,1,134.54473605913608,-0.5689837153943209
45,2,116.05,4.76260119393692,116.05,2,-47.440178330737794,-2.976785310887149
189,1,305.09999999999997,5.723911845951367,305.09999999999997,0,96.54673115800763,-1.2261162997827686
4,2,370.73,5.918167784296511,370.73,2,-88.43871290463412,-3.678381068462644
39,3,522.2,6.259963800142989,522.2,2,-53.465387659220525,-2.005900768252686
38,1,116.21,4.763967197735089,116.21,2,-54.420456163795464,-4.1058980487742875
78,1,294.43,5.688431922151257,294.43,2,-14.432670871310037,-3.305027709104974
4,6,1137.33,7.037317555074806,1137.33,2,-88.51836398416948,0.3779588030838932
255,2,738.51,6.605987804709864,738.51,1,162.51151605271087,1.0570450629057593
61,1,384.06,5.95339916630119,384.06,2,-31.43093752348846,-3.6080816149551205
13,7,1529.87,7.333591480230132,1529.87,2,-79.54001839596378,1.5613761388045626
88,2,2509.1100000000006,7.828081855866751,2944.9,2,-4.464198419006493,-1.9983379621274509
17,9,2509.1100000000006,7.828081855866751,3875.84,2,-75.58023738395383,3.660697496318532
30,1,20.8,3.0819099697950434,20.8,2,-62.410143749641136,-4.350995598337127
3,6,879.6,6.780603493321654,879.6,2,-89.51683074318652,0.3446864393942626
5,1,67.87,4.232220669556607,67.87,2,-87.41159289246164,-4.753516672868559
7,3,110.54999999999998,4.714472920878541,110.54999999999998,2,-85.45137977938599,-2.692311098648921
11,5,1302.16,7.172547363139673,1302.16,2,-81.50191985991474,-0.4816095824602682
30,6,1335.2800000000002,7.197644912975918,1335.2800000000002,2,-62.52398777236887,0.8735338538626758
288,2,117.0,4.770684624465665,117.0,1,195.5150945909739,1.5703977919990617
150,3,105.4,4.667205576907544,105.4,0,57.522572799999,-0.019347728637945316
23,2,289.92,5.67304831528634,289.92,2,-69.44091835176323,-3.3367797379483046
1,11,2509.1100000000006,7.828081855866751,3317.16,2,-91.61417946194128,5.357753916321851
86,3,801.3,6.68748260275961,801.3,2,-6.476277504178896,-1.102243030945326
46,2,665.64,6.5022501700739515,665.64,2,-46.44950625122565,-2.85939659645108
5,4,703.9300000000001,6.558098507102471,703.9300000000001,2,-87.47914470212784,-1.6269423167693766
51,6,675.91,6.5175383246363445,675.91,2,-41.5242745920139,1.22788306035988
18,1,171.96,5.153060353890898,171.96,2,-74.41882359143662,-4.458043576759192
30,1,270.9,5.605434351638425,270.9,2,-62.423408029542045,-4.207854007993952
8,3,484.98,6.186167470790342,484.98,2,-84.459299263904,-2.590121533064093
29,3,1743.84,7.46441813988828,1743.84,2,-63.46987970266186,-2.1246886476032123
3,19,2509.1100000000006,7.828081855866751,5224.44,2,-89.76208432912934,13.380892447223951
41,2,748.5,6.619406317542652,748.5,2,-51.44920261744891,-2.946305165299678
11,4,1115.28,7.017757007529451,1115.28,2,-81.48266410621105,-1.4886043546023116
31,1,71.0,4.276666119016055,71.0,2,-61.416607576156196,-4.264514778579045
45,3,95.85,4.573163389853005,95.85,2,-47.45762473451294,-1.9893161540211235
61,3,236.45,5.469957074995131,236.45,2,-31.465280703260014,-1.6390746141125705
370,1,20.4,3.0633909220278057,20.4,1,277.52743194294214,2.0096262099489444
79,6,818.26,6.7084014937906655,818.26,2,-13.530426658531269,1.7626117920759983
64,1,115.95,4.761746493030188,115.95,2,-28.425225558427165,-3.6195431935109648
12,2,317.95,5.765034350687964,317.95,2,-80.43937909433289,-3.537380832865567
86,3,617.76,6.427717475368464,617.76,2,-6.474912113226864,-1.1169776591177332
16,3,585.07,6.373439236367876,585.07,2,-76.46175470908778,-2.429812531550918
246,2,347.08,5.852432338412425,347.08,1,153.51713191488972,0.8459040138090765
88,1,1182.32,7.076079326132238,1182.32,2,-4.44180356766033,-3.0392083334083493
30,1,88.25,4.491441420659749,88.25,2,-62.41755260204927,-4.271042904015183
138,1,159.78,5.0800369708998145,159.78,0,45.55949377379149,-2.216889581393415
27,3,954.57,6.862308021070199,954.57,2,-65.46634708578696,-2.1962636738514147
3,5,959.68,6.867641367045562,959.68,2,-89.49884609957984,-0.6485911372311373
32,4,1144.98,7.044015445115416,1144.98,2,-60.486663758386456,-1.0941880840017202
113,2,210.24,5.352994927838733,210.24,0,20.544214081419838,-1.6709620209370213
157,1,248.6,5.519859636495273,248.6,0,64.55368809824581,-1.8364363550361356
85,3,882.9,6.784343934066902,882.9,2,-7.476602744537885,-1.1154595772895677
118,3,772.25,6.650602411565179,772.25,0,25.51803195697866,-0.5055893572187031
3,9,2509.1100000000006,7.828081855866751,4300.39,2,-89.57766296314571,3.3987462855239325
96,6,2509.1100000000006,7.828081855866751,2640.84,0,3.4605619369954184,2.1442069087209
194,1,230.94,5.446478717528557,230.94,0,101.54726998042129,-1.1482991041399302
28,1,350.08,5.861014117723917,350.08,2,-64.42438364677948,-4.230778387143326
131,1,373.08000000000004,5.924469678283704,373.08000000000004,0,38.556342433148146,-2.2999665250847285
28,5,795.28,6.679950882785732,795.28,2,-64.50245673112433,-0.19146746423273342
82,3,965.54,6.873722684237929,965.54,2,-10.476520880164188,-1.166522158786056
30,5,2509.1100000000006,7.828081855866751,2549.16,2,-62.50885937116793,-0.08892055833792245
266,1,50.400000000000006,3.9396381724611196,50.400000000000006,1,173.5419504355018,0.11340620422192682
74,7,1653.0,7.4109518755836366,1653.0,2,-18.551642140926518,2.7071230908630888
314,4,493.04,6.202616485569814,493.04,1,221.46590265595438,4.134531154664552
21,7,1276.7,7.152816865597278,1276.7,2,-71.54053929665149,1.7008084867920514
59,3,681.3000000000001,6.525469443821378,681.3000000000001,2,-33.47046096778398,-1.6166245059982138
12,21,2509.1100000000006,7.828081855866751,4238.99,2,-80.80062358713128,15.545718886503339
28,9,2422.9500000000003,7.793153719913758,2422.9500000000003,2,-64.58207655207822,3.864535080063673
114,1,284.34,5.653681451686668,284.34,0,21.560891846696506,-2.633410028384201
28,9,1836.0800000000002,7.51593263353199,1836.0800000000002,2,-64.58061940820807,3.848810299488198
18,4,1143.02,7.042303654304408,1143.02,2,-74.48408033997458,-1.3562363925144094
18,4,624.52,6.438583303816259,624.52,2,-74.48090703371751,-1.3904811542108613
36,3,386.9599999999999,5.960902241525342,386.9599999999999,2,-56.4632640547243,-2.0789968057971757
36,2,262.28,5.573218104635084,262.28,2,-56.44278415263342,-3.0992019857614355
78,1,118.80000000000001,4.785823685681349,118.80000000000001,2,-14.42792653502562,-3.3562262548193496
22,1,125.39999999999999,4.839451481712757,125.39999999999999,2,-70.41791073299947,-4.400989174541101
25,2,210.51,5.354272278692483,210.51,2,-67.439610559007,-3.3174400337596364
33,2,1408.1,7.250706481701059,1408.1,2,-59.45104979255015,-3.0601824030955194
109,3,1219.0,7.106606137727303,1219.0,0,16.517290071318428,-0.6481207159677966
35,2,2101.58,7.65092044106377,2101.58,2,-57.453521192347374,-3.0000595100450593
123,5,1366.7,7.220885775887505,1366.7,0,30.477230694745003,1.616741998258692
7,6,1307.9,7.176942368797674,1307.9,2,-85.51964954896775,0.44201112803833187
28,4,1651.6100000000001,7.410111135319816,1651.6100000000001,2,-64.4878525007621,-1.1482652823305264
4,5,1346.74,7.206184394530554,1346.74,2,-88.50080945422181,-0.61067719830044
3,9,2509.1100000000006,7.828081855866751,3421.37,2,-89.57766296314571,3.3987462855239325
50,4,1634.44,7.399667160276753,1634.44,2,-42.4918431230109,-0.7372200777920215
322,1,254.3,5.542439324247439,254.3,1,229.5232280256228,1.2521265572805813
23,3,1184.91,7.078265691349397,1184.91,2,-69.46674666490571,-2.2588571342372443
15,4,771.84,6.650072041393183,771.84,2,-77.4814670102007,-1.4346173045938544
2,8,799.72,6.685511322910763,799.72,2,-90.55303130077846,2.317010968451431
18,2,948.34,6.85576700631101,948.34,2,-74.44621558316194,-3.3632465222070103
30,3,1067.18,6.973711544644827,1067.18,2,-62.46748431237444,-2.1338121419713048
159,2,560.98,6.33146626207184,560.98,0,66.53061217835473,-0.7547634657729603
33,6,2509.1100000000006,7.828081855866751,7826.28,2,-59.52785316936803,0.965426460145208
29,6,812.95,6.701898939054519,812.95,2,-63.52119811943638,0.8267029098412246
165,1,76.1,4.345103280569283,76.1,0,72.5583918160036,-1.7533855218239642
47,1,183.39000000000001,5.217053079717074,183.39000000000001,2,-45.42449268214203,-3.9118005021926265
6,8,434.67,6.076885076036254,434.67,2,-86.55056775669638,2.3573311332289233
8,3,563.7,6.336294616678791,563.7,2,-84.46008837000423,-2.5816058878138355
288,1,73.35,4.308783672906164,73.35,1,195.5359645953401,0.5459828199842889
318,1,157.02,5.062721607294587,157.02,1,225.52648509160042,1.1500723799674768
3,2,477.79,6.17126208791851,477.79,2,-89.43985934485525,-3.6827356294493945
233,1,222.96,5.411467464480692,222.96,1,140.54028240756503,-0.42056381344723803
119,1,138.32,4.9367734454978,138.32,0,26.563740659784315,-2.5805211169188085
162,1,263.7,5.578597109233056,263.7,0,69.55245992328851,-1.7395505921058296
185,1,262.44,5.573825638068109,262.44,0,92.54825559772969,-1.3094728259953232
50,1,158.78,5.073797869053896,158.78,2,-42.42429135826633,-3.8637939491190822
152,5,917.16,6.822371667372413,917.16,0,59.47399265647995,2.1367503495594438
335,1,131.59,4.887261660126628,131.59,1,242.52428127087637,1.4582033981805953
5,4,1839.1200000000001,7.517586065867774,1839.1200000000001,2,-87.48418801045982,-1.5725174116389464
16,3,32.400000000000006,3.508555899982655,32.400000000000006,2,-76.44669616052344,-2.5923169875682133
107,2,232.35000000000002,5.4525394723958245,232.35000000000002,0,14.544794173418936,-1.7775803715323955
16,5,635.77,6.456408522867672,635.77,2,-76.49907508975674,-0.42867704168288334
276,1,288.3,5.6674642119820895,288.3,1,183.53102967454214,0.39852149449037544
16,12,2509.1100000000006,7.828081855866751,7840.87,2,-76.63537990654834,6.636630544057494
247,1,115.42,4.75720434184359,115.42,1,154.5411469585576,-0.195724296342223
239,1,119.7,4.793308128103486,119.7,1,146.54242828556602,-0.34336279149379934
1,2,537.1800000000001,6.288193076695596,537.1800000000001,2,-91.44010618918946,-3.7135245676360635
263,2,400.98,5.9964023361376055,400.98,1,170.51324908990154,1.1721540209426973
23,4,1270.07,7.147614344417192,1270.07,2,-69.48555331549557,-1.256708862200985
52,1,124.88,4.835329072196206,124.88,2,-40.42340568059391,-3.8398989863822455
195,3,408.8,6.0156692358048,408.8,0,102.50721001126406,0.8991270588696514
24,1,213.78,5.369614248430071,213.78,2,-68.42106517646609,-4.333495209872799
75,1,299.1,5.704115752446322,299.1,2,-17.432201647871537,-3.3602704792721787
18,2,78.2,4.37197629882038,78.2,2,-74.4331601534635,-3.5041343037984434
8,2,319.0,5.768320995793772,319.0,2,-84.43866082096525,-3.6120376079482
32,3,954.77,6.862517298331943,954.77,2,-60.46726762180388,-2.1026977991855658
22,3,1436.45,7.270625989457881,1436.45,2,-70.46757387189321,-2.266656703403692
31,6,2509.1100000000006,7.828081855866751,3356.97,2,-61.527485394966874,0.9280048586031224
29,10,1293.26,7.165694382234681,1293.26,2,-63.59740449152288,4.84586919140162
22,2,293.1,5.68391984555995,293.1,2,-70.44079160806461,-3.3548738741275463
33,7,2336.2,7.756708910680282,2336.2,2,-59.54592015178555,1.9595925967542538
284,1,122.88,4.819313355105002,122.88,1,191.5340166715153,0.5000983347762471
39,2,206.34,5.334359957894966,206.34,2,-53.44208031564051,-3.056618307303247
58,2,751.76,6.623746451896652,751.76,2,-34.45235151269835,-2.627975367238003
289,1,199.41,5.300365268165337,199.41,1,196.53056870546624,0.6209389923164883
79,1,224.28,5.417344072969677,224.28,2,-13.43142985248032,-3.301693793983919
5,8,2509.1100000000006,7.828081855866751,3226.9,2,-87.55958860094852,2.437953270896017
218,1,59.9,4.109233174715851,59.9,0,125.54988558707178,-0.7750923145057165
44,4,968.98,6.8772754527281625,968.98,2,-48.48799397738673,-0.8791164486272667
202,1,208.03,5.342477782333691,208.03,0,109.54634553793291,-1.00451193134856
178,3,701.84,6.555129269889691,701.84,0,85.50750055582897,0.6116431767417732
56,4,661.06,6.495356186271043,661.06,2,-36.488193159912505,-0.676250403070318
57,1,44.6,3.8199077165203406,44.6,2,-35.4189878061369,-3.803942614143213
8,6,2326.41,7.752511340304773,2326.41,2,-84.52285877168529,0.4933698629947889
227,1,114.35,4.747970984619762,114.35,1,134.54487323542088,-0.5704640544487969
11,7,1430.71,7.2666248130453885,1430.71,2,-81.53929862788904,1.5201559945141776
106,2,264.9,5.583120298248974,264.9,0,13.544291694901688,-1.7888842507712228
59,1,228.74,5.436948234717258,228.74,2,-33.427855152881726,-3.674797804737775
28,7,1795.56,7.493629004270286,1795.56,2,-64.543617901517,1.8511159408883024
36,7,1088.8600000000001,6.993804526607047,1088.8600000000001,2,-56.542461795746576,1.972450859296142
361,1,76.12,4.34536265030229,76.12,1,268.5223485613772,1.91394614150067
30,1,463.81,6.141628719936214,463.81,2,-62.426226402224934,-4.177439515008102
24,3,354.97,5.874846457638221,354.97,2,-68.46060507743724,-2.30840774762268
54,1,155.07999999999998,5.050368696314855,155.07999999999998,2,-38.42490375743424,-3.7902797163711686
36,6,899.04,6.80243920678113,899.04,2,-56.523013794816656,0.9633814495630189
175,4,1091.3600000000001,6.996095772305198,1091.3600000000001,0,82.48729224980325,1.5787382840337063
54,1,20.5,3.068052935133617,20.5,2,-38.41448420638988,-3.9027223908542847
53,1,204.24,5.324180026073764,204.24,2,-39.42615909156399,-3.7934591478090414
27,8,1798.93,7.495503054239175,1798.93,2,-65.56188600139355,2.830726057813358
253,1,3.95,1.599387576580599,3.95,1,160.55664191581917,-0.2625799777490343
40,7,2176.2000000000003,7.685794926560045,2176.2000000000003,2,-52.54683462042376,2.0865457561876557
60,6,720.07,6.580736219950915,720.07,2,-32.52626176087831,1.3998650344236703
234,1,97.6,4.591071261608589,97.6,1,141.54441072948862,-0.4483882544339277
4,10,1554.88,7.349796580941751,1554.88,2,-88.59377499904554,4.388541980484453
32,1,105.98,4.672641901103104,105.98,2,-60.418872811825366,-4.223343087953664
24,14,2509.1100000000006,7.828081855866751,2785.73,2,-68.6737352773497,8.782746182565841
7,2,245.66,5.508010870137842,245.66,2,-85.43710867816445,-3.6455139507670684
65,1,273.0,5.6131281063880705,273.0,2,-27.429884521875607,-3.55253956902012
310,2,225.09,5.420933150088225,225.09,1,217.50763120249377,2.0189193831156125
309,1,148.99,5.010568625207268,148.99,1,216.52841420561833,0.9787169052773104
19,6,369.86,5.915824632899237,369.86,2,-73.51522744284222,0.5950064974692264
16,8,1798.95,7.495514165720668,1798.95,2,-76.55986330059191,2.624907879607205
96,2,308.81,5.735959206351422,308.81,0,3.5453272071018915,-1.9673227942476181
264,6,1514.0,7.323170717943469,1514.0,1,171.43232282744077,5.258981420436426
12,10,2509.1100000000006,7.828081855866751,2636.2200000000003,2,-80.5977600845493,4.565358108633319
3,2,417.77,6.037321843192776,417.77,2,-89.4391553211855,-3.690333106921354
35,1,131.07,4.883332085055713,131.07,2,-57.420531914113006,-4.155259729978026
183,1,114.04,4.745279893972737,114.04,0,90.55297841729684,-1.3938919348074776
25,2,357.46,5.8818170778034515,357.46,2,-67.44238346737515,-3.2875161693161896
13,6,787.58,6.6702338597219715,787.58,2,-79.51808948459276,0.5255339627627436
11,2,306.74,5.729255270629232,306.74,2,-81.43900714327373,-3.5581211263799615
3,17,2509.1100000000006,7.828081855866751,3278.1,2,-89.72520005593262,11.384463214883949
313,1,295.0,5.69035945432406,295.0,1,220.52410550495892,1.0921198072812128
108,2,915.04,6.820060031842976,915.04,0,15.537422253639292,-1.6812998555191871
1,26,2509.1100000000006,7.828081855866751,5738.9400000000005,2,-91.89081151091672,20.330973158871878
53,1,532.53,6.279515301588191,532.53,2,-39.431180574449115,-3.7392697721755166
205,1,171.45,5.15010733938285,171.45,0,112.54680502384308,-0.9592913360847817
15,1,205.99,5.332670482919699,205.99,2,-77.41921600592212,-4.503987973877718
120,1,277.85,5.630674002835563,277.85,0,27.559909456440423,-2.522450272697428
4,2,282.62,5.6476353140332,282.62,2,-88.43729091781533,-3.6937264514165706
363,1,244.33,5.502604243011941,244.33,1,270.51589803362157,2.0170098280503606
117,2,294.31,5.688025652043763,294.31,0,24.541717526727012,-1.577114907678025
18,1,113.01,4.736286163845628,113.01,2,-74.41663292129607,-4.4816842123743275
5,2,235.04,5.464001282188968,235.04,2,-87.43650957828173,-3.6854319032280016
41,2,253.45,5.539104353034841,253.45,2,-51.44352427816366,-3.0075830124102914
107,2,150.29999999999998,5.01926462079431,150.29999999999998,0,14.547071575193613,-1.8021569723214235
148,2,485.33,6.186887405821592,485.33,0,55.53339488045323,-0.9687832044941214
52,3,391.81,5.973326034404728,391.81,2,-40.466271552518876,-1.7789192800510847
208,1,63.440000000000005,4.165734558308774,63.440000000000005,0,115.55142747357108,-0.9589954005746995
139,2,497.21,6.211021674886771,497.21,0,46.534923009460115,-1.1358114459974606
2,3,226.03,5.425082167339534,226.03,2,-90.45419548460583,-2.745557293955565
127,2,209.35,5.34877281003653,209.35,0,34.541661853126556,-1.4092503008567476
150,1,35.0,3.58351893845611,35.0,0,57.56515320317992,-2.0772467965688675
46,3,1868.67,7.533517223687631,1868.67,2,-46.47336898726427,-1.8026855349188384
35,1,81.25999999999999,4.409884962802278,81.25999999999999,2,-57.4180433567632,-4.182115017967457
228,2,958.0500000000001,6.865943211167697,958.0500000000001,1,135.5151146160198,0.5665988634381618
241,1,206.09,5.333153481383494,206.09,1,148.53922294798514,-0.2753196025543989
58,1,25.43,3.2744997286161976,25.43,2,-34.41630489154876,-3.8161689294690793
174,2,355.25,5.8756327315828605,355.25,0,81.53024984622012,-0.4999576484075412
60,6,1586.08,7.369651128833709,1586.08,2,-32.530408496390244,1.444614566275006
22,1,142.87,4.968910114048942,142.87,2,-70.41859120018547,-4.393645907065826
26,7,694.46,6.544573497128709,694.46,2,-66.53826165227534,1.7598611703094438
9,6,797.35,6.682547097785711,797.35,2,-83.51741865727178,0.451389202099576
32,3,877.57,6.778295585727668,877.57,2,-60.466824931264505,-2.1074750979389845
4,2,410.49,6.019784718485269,410.49,2,-88.4392470288405,-3.6726170625072303
8,8,1387.14,7.235720000533577,1387.14,2,-84.55702665940527,2.460485198158816
29,3,400.12,5.994260634409983,400.12,2,-63.4621521844372,-2.20808022681807
17,1,91.83,4.530769863411841,91.83,2,-75.41536878864483,-4.51205249119361
101,2,270.68,5.604624903122983,270.68,0,8.545098097283727,-1.8812184513372294
12,4,532.25,6.27899035735146,532.25,2,-80.47896484978126,-1.511798531631297
21,1,152.84,5.035913101280524,152.84,2,-71.4187594975658,-4.4085561049106285
15,5,1044.48,6.952231389082654,1044.48,2,-77.50149737245334,-0.4192633376505759
361,1,192.24,5.263932939686206,192.24,1,268.51752032452134,1.9660501009513638
11,3,109.92,4.708809220747577,109.92,2,-81.45208555835356,-2.6177891569917473
95,1,82.75,4.427836170705175,82.75,0,2.570829055130801,-3.0584487273533476
78,2,727.84,6.591454229181678,727.84,2,-14.455859520651998,-2.255591059942655
155,2,96.35000000000001,4.578312731818209,96.35000000000001,0,62.54056274378296,-0.9290505998299485
31,1,210.60000000000002,5.354697699984144,210.60000000000002,2,-61.422273981733596,-4.203365714179192
25,8,2036.24,7.619351229610542,2036.24,2,-67.56216920420314,2.80032948242569
2,36,2509.1100000000006,7.828081855866751,4204.69,2,-91.07541676410092,30.331830121342946
100,3,815.88,6.705492205247283,815.88,0,7.521053412005145,-0.8392702634897011
68,1,411.74,6.022817854765978,411.74,2,-24.432589616007704,-3.4731683810816
15,7,906.52,6.810715604463653,906.52,2,-77.53763780303413,1.569138710718164
18,4,414.84000000000003,6.03030057089318,414.84000000000003,2,-74.47876099681486,-1.4136401298564927
280,1,96.8,4.582924577040772,96.8,1,187.5359947392884,0.4118464775594486
14,2,466.56,6.14752768273957,466.56,2,-78.44175735004862,-3.4782631049696193
23,2,273.9,5.6164073951712,273.9,2,-69.44062063281758,-3.3399925745042403
86,1,479.13,6.174056900566543,479.13,2,-6.436694536144429,-3.127795251778626
302,2,215.82,5.379067516233146,215.82,1,209.5093223564171,1.8668582372959088
151,4,1626.86,7.395021547778701,1626.86,0,58.48960868824015,1.152307287526856
17,8,2509.1100000000006,7.828081855866751,5797.56,2,-75.56179524735548,2.662482880148529
94,2,199.20000000000002,5.29931686688112,199.20000000000002,0,1.5479900836423326,-2.0295120102152424
30,11,2509.1100000000006,7.828081855866751,8982.7,2,-62.6195121907581,5.900367138682091
157,3,516.3000000000001,6.24862297700947,516.3000000000001,0,64.51297326133444,0.20133043849232202
355,1,168.74,5.134267854541531,168.74,1,262.5193052000788,1.8464303182503432
46,1,132.62,4.894999950497331,132.62,2,-46.42261600255963,-3.948779086474378
15,4,375.74,5.931555294354073,375.74,2,-77.47769030516278,-1.4753736494104057
4,15,2230.29,7.7103351725381275,2230.29,2,-88.68788076370504,9.400065851409055
15,5,987.76,6.896451632810745,987.76,2,-77.50120418000182,-0.4224273265064653
179,1,35.05,3.584906863730958,35.05,0,86.55981317907818,-1.5345548470790051
8,4,952.0,6.859614903654202,952.0,2,-84.48128120987069,-1.5537070337282133
36,3,253.5,5.539300835990577,253.5,2,-56.461048011523026,-2.1029112550148525
51,1,56.690000000000005,4.055083848268798,56.690000000000005,2,-41.419120627929665,-3.9028675494377367
312,1,178.22,5.188614101456073,178.22,1,219.52692669213855,1.0449485611609726
24,2,331.04,5.805255443586835,331.04,2,-68.44179715293701,-3.3105697670738157
303,2,342.36,5.838779459442334,342.36,1,210.50672210742806,1.9116452270366997
11,1,56.15,4.04567939024082,56.15,2,-81.41171570770581,-4.651833028296879
17,3,486.79,6.189884985366686,486.79,2,-75.46097378890238,-2.421513457962542
